,ASGN,AVA,B,BCPC,CACI,CBU,CHE,COLB,FCFS,FFIN,FIVE,GBCI,GDOT,HAE,HI,IART,JBT,KFY,KS,NEOG,NSP,PDCE,PSB,QLYS,SIGI,SKYW,STMP,TREX,VAC,WWE
2017-11-06,60.880001,51.073689,65.589539,83.007935,128.100006,53.337528,231.116196,43.925335,64.751213,45.183723,57.240002,37.293316,56.900002,46.830002,39.585896,47.720001,107.853905,41.566761,21.890268,60.88522,51.707985,52.880001,132.688583,57.349998,58.732922,46.843361,179.649994,106.269997,141.281143,26.553783
2017-11-07,60.279999,51.162392,63.857212,83.943062,129.800003,51.747276,231.82457,42.940594,63.85672,44.042973,57.380001,36.166214,55.509998,51.509998,39.53635,47.560001,107.704178,41.287991,21.403818,60.495125,51.162388,51.110001,132.353317,56.599998,58.03727,46.345024,183.649994,103.449997,139.91922,26.921207
2017-11-08,61.009998,51.053974,63.847252,83.833633,129.100006,51.460835,232.253571,43.13953,64.105194,43.646187,58.139999,36.106892,64.25,54.220001,39.288628,48.450001,107.754082,41.238209,21.572586,61.425358,52.923183,49.66,133.792908,57.299999,57.937889,46.046028,177.300003,104.5,137.22522,27.070162
2017-11-09,61.040001,51.122967,62.622681,82.789078,126.300003,50.759544,230.597412,42.323891,63.608253,43.249405,57.389999,35.602657,64.639999,54.919998,38.396832,48.849998,107.055351,41.068958,21.185413,61.75544,52.352787,50.139999,132.205429,56.450001,57.888203,45.647358,174.300003,102.489998,132.811432,26.911278
2017-11-10,61.220001,51.132824,62.254307,82.391144,124.800003,50.749672,230.867111,42.04538,63.209457,43.299004,57.529999,35.652092,63.799999,54.52,38.495918,47.59,109.001808,41.546848,20.887587,61.537884,52.675182,50.0,131.742004,56.900002,57.937889,45.747025,175.0,102.790001,131.588684,27.109882
2017-11-13,61.860001,51.132824,61.646999,82.848763,124.900002,51.510227,231.0569,42.572559,62.910355,43.844582,58.029999,36.097004,62.57,54.599998,38.396832,47.880001,110.299454,42.233818,20.887587,61.102776,53.567986,48.209999,133.102707,58.049999,58.03727,45.79686,178.0,105.5,132.393906,27.447515
2017-11-14,61.5,51.320087,61.627087,82.799026,123.449997,51.569485,231.536377,42.721764,63.259304,43.89418,58.349998,36.077232,62.16,54.470001,38.495918,47.380001,110.548996,41.327812,20.788311,60.870216,53.245583,44.619999,133.013947,58.0,57.967491,47.491196,175.050003,106.300003,132.662323,27.268768
2017-11-15,61.049999,51.142677,61.457836,82.003166,122.900002,51.727524,232.165695,42.652138,63.508553,43.745384,57.93,36.215645,61.060001,56.060001,37.950932,46.709999,109.5009,41.31786,20.649323,59.879971,53.667183,43.310001,130.558777,57.599998,58.465923,47.939693,174.300003,106.129997,133.417847,27.189325
2017-11-16,61.759998,51.280663,62.702324,82.898506,125.699997,51.925072,232.814987,43.059959,64.405846,43.844582,59.150002,36.215645,61.860001,57.32,41.96402,47.48,111.696915,42.482719,20.798239,60.75769,54.907185,43.5,132.944931,58.049999,58.615448,49.434692,175.25,107.669998,135.018341,27.199255
2017-11-17,62.580002,51.172245,63.110519,83.027832,125.199997,52.280655,231.356583,43.447884,65.153595,43.943775,59.900002,36.601234,61.970001,57.990002,42.806274,47.560001,112.146095,42.632065,20.82802,60.300076,56.767181,44.029999,131.771576,58.650002,58.715137,50.132359,175.100006,108.010002,134.262817,27.348213
2017-11-20,62.900002,51.083546,63.54858,84.410629,126.900002,52.527588,231.346603,43.766186,65.303146,44.638149,59.490002,37.164787,63.0,57.700001,42.40992,47.400002,114.292191,42.920792,20.818092,61.297825,56.891186,44.220001,131.880035,59.450001,59.064037,50.481194,174.050003,110.0,133.716049,27.397863
2017-11-21,63.700001,50.807575,64.386711,86.261002,131.0,53.060963,237.87944,44.293365,65.901337,45.034935,59.07,37.65913,63.439999,58.990002,43.103539,47.740002,116.58802,43.458424,20.768454,63.248314,56.395184,44.970001,135.508591,61.150002,59.662151,51.228695,176.0,112.010002,134.650513,27.54682
2017-11-22,62.860001,50.945557,64.815758,85.624313,127.900002,52.754765,237.899414,43.71645,66.100739,44.886135,59.0,37.115353,62.950001,58.380001,43.252174,47.580002,114.791283,43.309082,20.818092,62.003002,56.370384,45.34,132.116699,60.549999,59.014194,50.232029,176.649994,111.550003,133.248825,27.368073
2017-11-24,63.060001,51.182102,64.516426,86.181412,128.050003,52.576973,239.567596,43.457829,66.499535,44.538956,59.459999,36.858295,63.34,58.77,43.400806,48.43,113.892921,42.960617,20.659252,62.468117,56.444786,45.91,132.560394,61.900002,59.21357,49.833363,176.649994,112.300003,133.099716,27.924173
2017-11-27,63.0,51.122967,64.646141,85.465149,128.0,52.33004,239.957169,43.33847,66.001038,44.687744,58.799999,36.868179,62.139999,58.509998,44.342144,48.029999,114.54174,42.66193,20.569904,61.987995,56.643185,45.040001,132.580124,59.450001,58.964352,49.484528,179.899994,112.57,132.463501,27.348213
2017-11-28,64.510002,51.251095,65.594025,86.658928,129.850006,54.256119,241.675278,44.870285,66.549385,46.47327,60.25,38.33144,62.82,58.630001,44.094425,48.459999,117.186935,43.56794,20.897514,62.453114,58.007183,44.860001,131.327866,60.75,60.260273,50.630692,176.800003,115.720001,133.388016,27.814939
2017-11-29,64.620003,51.191956,65.833496,87.255821,129.850006,56.103172,245.181442,46.690559,66.698936,48.010811,61.240002,39.854019,61.959999,58.119999,44.639412,48.619999,118.484566,43.398685,21.383965,63.038261,58.007183,44.66,130.410873,58.75,61.506348,51.428028,176.699997,116.910004,133.457596,27.824869
2017-11-30,63.959999,51.546753,66.122849,86.8181,131.949997,54.7006,245.670898,45.855022,67.197433,47.068447,61.799999,39.596958,61.799999,57.799999,45.134857,48.619999,119.532661,43.647587,22.068966,62.940735,58.478386,45.950001,130.70668,58.900002,61.007919,51.87653,168.399994,117.760002,133.457596,28.291595
2017-12-01,62.900002,51.546753,64.775848,86.37043,131.0,54.315384,247.259155,46.063911,66.399834,46.572472,61.509998,39.784813,61.27,57.610001,44.441235,49.09,117.735924,42.004829,21.949837,62.858215,57.107407,45.84,130.647507,58.75,60.808544,50.630692,167.550003,113.18,132.195099,28.559715
2017-12-04,63.43,51.437588,64.456558,85.753639,131.25,55.579678,242.48439,46.998913,66.998032,46.522873,65.0,39.834507,59.810001,56.34,44.441235,48.259998,116.837563,42.054611,22.128532,62.610653,57.256966,43.740002,129.434708,56.450001,60.708862,51.129028,169.75,110.989998,131.916748,28.89735
2017-12-05,62.220001,51.318493,64.416649,84.29126,131.399994,54.611702,240.526535,45.566566,66.798637,45.481312,64.139999,38.661732,59.560001,57.360001,45.630295,47.759998,114.342102,41.875404,21.860487,61.207802,57.082481,43.040001,126.575249,56.400002,59.662151,50.780197,171.25,109.760002,132.374039,28.569647
2017-12-06,62.439999,51.278797,64.696022,84.29126,130.350006,54.186977,238.56868,45.317894,66.998032,45.183723,65.529999,38.313873,60.43,57.110001,45.134857,47.82,114.54174,41.97496,21.790995,61.6054,57.132332,41.57,125.865326,57.099998,59.462784,51.228695,168.850006,110.730003,132.453552,29.324354
2017-12-07,62.240002,51.159706,64.36676,84.092293,131.699997,54.186977,237.659668,45.486992,67.596237,45.679703,67.0,38.204548,60.330002,56.560001,45.233944,48.080002,114.941017,41.397511,21.80092,62.063015,57.581017,43.040001,127.334488,58.400002,59.562469,51.477863,170.600006,111.730003,133.626587,29.940035
2017-12-08,63.830002,51.18948,64.057442,82.182236,133.5,53.307896,238.38887,44.760872,67.546379,45.183723,67.120003,37.806999,61.209999,56.48,45.134857,48.919998,110.399269,41.775837,21.731428,60.825207,58.029701,44.470001,128.034561,58.450001,59.014194,52.325031,171.25,112.410004,134.272766,30.118782
2017-12-11,62.919998,51.18948,63.239269,81.386375,132.300003,53.090595,234.503128,44.323212,67.64608,45.034935,65.150002,37.48896,61.380001,56.619999,44.688957,48.830002,110.299454,40.99926,21.80092,59.384846,57.30682,44.84,127.758476,59.0,59.21357,53.670528,170.949997,109.150002,132.920792,30.486206
2017-12-12,62.849998,51.010845,63.0896,81.615189,132.300003,53.41655,234.952652,44.35305,67.795631,45.481312,66.110001,37.89645,61.669998,57.119999,43.896244,49.02,109.850273,40.939526,21.602371,59.947487,57.506237,45.400002,127.490486,57.5,59.363094,52.773529,170.0,108.620003,130.733765,30.327322
2017-12-13,62.240002,51.219254,62.939938,82.162331,133.850006,52.962189,236.740677,43.815918,67.546379,45.134129,67.040001,37.677795,60.919998,58.169998,44.342144,50.009998,110.349365,40.581104,21.701645,60.420105,57.406528,44.560001,127.282066,57.299999,58.814823,52.325031,172.050003,108.690002,131.777573,31.657988
2017-12-14,62.18,51.030689,61.652798,80.520882,132.949997,51.948273,234.573059,43.159424,66.250282,44.327274,65.550003,37.419388,59.240002,57.099998,44.094425,50.139999,109.800362,40.202774,21.304543,59.729931,57.182186,44.369999,126.646843,58.200001,58.216705,51.976196,175.550003,107.309998,128.646164,31.907183
2017-12-15,64.510002,51.090237,63.209332,83.435715,134.699997,54.174911,239.257935,44.273472,67.446686,45.323391,66.720001,38.522587,60.360001,57.84,44.400551,50.52,112.248138,41.825619,21.691717,61.080269,58.079556,44.349998,127.639381,58.450001,59.363094,52.474529,179.199997,108.279999,130.823242,32.305901
2017-12-18,64.739998,51.080315,63.768089,83.555084,136.25,54.632168,238.818405,45.049332,67.64608,46.120285,68.290001,39.476711,62.049999,58.34,44.748985,49.970001,111.648682,41.536896,22.366793,61.095272,58.578091,45.540001,128.860184,58.950001,58.864666,54.368195,183.899994,109.419998,133.964584,32.814259
2017-12-19,64.139999,50.861977,63.119534,81.585342,135.199997,54.164974,239.977142,44.721081,66.848488,45.821449,66.870003,39.208363,61.599998,57.77,44.649429,49.759998,110.15004,41.866234,22.327082,59.96249,58.278969,46.0,124.274696,59.049999,57.66843,51.776863,184.050003,106.099998,131.509155,32.614906
2017-12-20,64.459999,50.881828,63.269199,81.336639,135.449997,53.846878,240.726318,44.35305,67.197433,45.970871,65.860001,38.959896,61.450001,57.669998,45.147194,49.91,110.299911,42.085793,22.317154,61.320332,59.67487,47.91,121.991882,59.25,57.120159,52.275196,184.449997,108.389999,131.200073,31.966991
2017-12-21,64.18,51.060463,63.698246,81.207306,134.699997,54.821033,241.115891,44.900127,67.09774,46.369316,66.0,39.46677,61.439999,58.52,44.997868,50.0,111.049225,41.916134,22.535563,61.732933,57.032627,48.790001,121.535309,60.049999,57.518902,54.268532,182.199997,109.110001,132.107437,31.767635
2017-12-22,63.790001,51.120007,62.999802,80.690002,134.100006,54.42342,242.14476,44.522144,67.396828,45.821449,65.480003,39.287872,61.560001,58.459999,44.748985,50.18,110.699547,41.906155,22.614981,61.890472,57.132332,50.209999,122.498062,59.849998,57.66843,53.620697,182.649994,107.010002,135.278259,29.455086
2017-12-26,63.529999,51.080315,63.458778,79.720001,133.649994,54.145092,241.445541,44.402782,67.247276,45.423,67.470001,39.019524,61.099998,58.240002,44.699211,49.639999,110.849403,41.716534,22.664619,62.183044,56.78336,51.73,122.567543,59.549999,57.867802,53.670528,182.600006,106.849998,135.308167,29.494957
2017-12-27,63.900002,51.139858,63.508671,79.389999,132.949997,53.93634,241.845093,43.726395,67.147583,45.652111,67.839996,38.969833,61.029999,58.259998,44.848537,49.43,113.946602,41.726513,22.714256,61.440361,56.683647,51.990002,123.242462,60.25,57.917645,53.371529,183.949997,108.769997,136.604416,30.192711
2017-12-28,64.050003,51.169632,63.538601,80.099998,133.100006,54.05563,242.394501,43.805973,67.596237,46.219898,68.029999,39.357441,60.740002,58.32,44.997868,49.169998,112.248138,41.796375,22.813967,62.145535,57.082481,52.119999,124.334244,60.0,58.416077,53.501289,189.300003,109.599998,136.654266,30.242548
2017-12-29,64.269997,51.100163,63.129513,80.599998,132.350006,53.429386,242.754105,43.20916,67.247276,44.875137,66.32,39.148731,60.259998,58.080002,44.500103,47.860001,110.699547,41.297375,22.624517,61.672916,57.182186,51.540001,124.155586,59.349998,58.515766,53.002209,188.0,108.389999,134.819595,30.481777
2018-01-02,63.360001,51.110085,64.217094,81.540001,134.149994,53.548668,246.709763,43.20916,67.64608,44.675911,69.160004,38.76112,59.580002,63.099998,44.699211,46.869999,110.899361,40.64867,23.282612,60.16,56.583942,52.849998,123.222618,61.099998,57.269688,52.902393000000004,187.350006,109.150002,135.906433,31.309113
2018-01-03,63.110001,50.911598,63.86787,80.709999,137.800003,53.121231,247.94841,43.368309,69.141571,44.626106,70.800003,38.542465,60.459999,62.630001,44.848537,47.09,109.800362,40.89817,23.791142,59.080002,56.035553,52.619999,121.654411,61.799999,56.522041,51.205524,188.949997,114.080002,136.89357,30.671167
2018-01-04,64.190002,50.990993,64.955444,80.360001,136.600006,53.031769,252.263672,43.348419,69.590225,44.526497,72.639999,38.43314,60.970001,61.759998,44.848537,47.169998,110.549683,41.367233,24.419321,59.650002,57.082481,52.720001,119.302116,62.900002,57.31953,51.355251,186.800003,109.32,135.238373,30.780813
2018-01-05,65.25,51.397892,64.546364,80.449997,137.149994,53.558609,255.500137,43.975067,68.393822,44.775528,72.370003,38.453018,62.84,62.700001,44.201447,46.549999,110.249947,41.536892,24.648657,59.639999,58.079556,53.16,120.145775,63.150002,57.369373,51.005894,187.5,111.339996,133.892273,30.950268
2018-01-08,67.940002,51.6063,65.294693,81.379997,138.25,53.777294,256.259308,43.686607,68.692924,44.875137,66.949997,38.244305,63.07,62.630001,44.101891,49.68,110.399818,42.045876,24.947792,59.720001,61.070774,53.549999,119.34182,64.199997,57.269688,49.858013,190.25,110.25,135.766846,31.199465
2018-01-09,67.010002,51.159706,65.923294,80.080002,137.800003,53.995983,259.765442,44.313259,68.742775,45.970871,67.900002,38.303936,61.779999,63.389999,44.151669,49.540001,110.100082,41.736492,25.027561,59.419998,59.276043,53.389999,118.160713,62.950001,57.568745,49.159302,199.949997,113.940002,134.949203,31.488533
2018-01-10,65.949997,51.110085,65.424408,80.18,137.699997,54.42342,259.445831,44.551987,69.241272,46.518734,65.760002,38.969833,60.669998,63.830002,43.853008,49.169998,108.951134,41.856251,25.506176,58.27,58.378674,53.790001,116.215347,62.549999,58.316391,50.65654,198.0,113.470001,134.60022,31.767635
2018-01-11,66.900002,51.229176,67.479828,81.93,141.350006,55.188828,263.821014,45.347736,70.288116,47.514854,68.120003,39.576096,61.439999,64.760002,45.047646,50.470001,111.648682,42.524918,26.16427,59.200001,59.375748,55.48,116.036697,63.700001,58.814823,53.151936,191.75,116.790001,135.936356,31.697859
2018-01-12,66.589996,51.219254,67.639473,81.220001,137.350006,55.298172,261.873169,45.775452,70.238266,47.664268,66.93,39.62579,61.610001,64.120003,44.599655,50.57,111.798546,42.075813,25.905022,59.119999,58.877213,55.650002,115.381622,63.900002,58.964352,54.649174,192.800003,117.209999,136.404999,32.076637
2018-01-16,66.360001,51.110085,67.170517,80.75,137.399994,54.522823,261.32373,45.337791,70.437668,46.917179,66.769997,39.148731,60.209999,63.939999,44.300999,49.84,111.498817,41.866234,25.366581,58.919998,59.525311,54.169998,117.525497,63.599998,58.864666,55.098343,187.149994,109.379997,135.417847,31.787569
2018-01-17,68.379997,51.249023,67.449898,81.459999,138.850006,55.08942,263.681183,45.695873,70.736763,47.066597,66.800003,39.645668,61.080002,65.089996,44.898312,49.990002,112.597816,42.644676,25.306753,58.73,61.918285,53.68,119.768608,64.75,60.55933,53.900555,191.600006,110.0,136.704132,32.714584
2018-01-18,67.400002,51.030689,67.380051,80.730003,137.449997,54.224613,263.141754,44.850391,70.188416,46.419121,66.790001,38.880383,61.279999,64.209999,44.549881,50.18,113.596909,42.395176,25.336666,58.060001,59.325897,53.869999,117.118553,64.099998,59.313251,53.750828,195.399994,110.099998,135.49762,33.093365
2018-01-19,68.400002,51.100163,67.699341,82.019997,139.5,55.059601,266.148468,45.387524,71.035866,47.16621,67.519997,39.665546,62.470001,64.389999,45.346302,51.150002,115.645058,43.123718,25.79534,58.91,60.522385,54.970001,118.359215,64.349998,60.359959,54.100185,197.25,114.239998,138.897781,33.741272
2018-01-22,68.190002,50.96122,66.482048,81.129997,138.699997,55.27829,267.237274,45.447201,71.434662,47.514854,66.760002,39.754993,62.540001,65.830002,44.948093,51.450001,114.496094,43.482998,25.775398,58.939999,60.472534,56.23,120.215248,64.800003,60.160583,54.349724,197.949997,114.919998,140.343582,33.362495
2018-01-23,68.769997,51.000919,66.75145,80.589996,139.5,55.427395,267.756683,45.526779,71.683907,47.365433,67.150002,39.725178,63.639999,65.589996,44.798763,50.450001,114.496094,43.492981,25.546062,59.009998,60.921211,55.900002,120.294647,64.449997,60.310116,54.699078,199.850006,113.279999,144.002991,33.242878
2018-01-24,68.239998,50.782581,67.160538,80.120003,137.75,54.940319,267.516968,44.999596,71.484505,46.81757,66.739998,38.949955,62.009998,65.510002,44.599655,51.130001,114.945694,43.083797,25.655743,59.310001,59.724728,55.639999,119.252495,63.349998,59.163723,55.148251,200.050003,114.669998,145.089844,33.382431
2018-01-25,68.889999,51.010845,67.439919,81.82,138.949997,53.409504,268.445953,43.875599,72.880302,46.568539,67.269997,39.069221,62.32,66.580002,45.296524,52.169998,114.945694,43.822319,25.815281,59.950001,61.619167,55.23,119.937332,63.700001,59.811684,53.900555,204.199997,117.220001,147.54274,34.020378
2018-01-26,70.800003,50.752811,67.64946,80.839996,141.600006,53.439323,270.873322,43.437935,72.730751,46.618343,66.989998,39.556217,63.66,66.480003,45.346302,53.18,116.244507,44.121719,26.463406,60.240002,61.41975,54.82,118.835632,64.300003,59.363094,54.798897,206.800003,114.0,151.411545,34.239666
2018-01-29,70.489998,50.643642,66.841248,80.239998,144.0,53.280277,272.851135,42.602402,72.08271,47.116405,65.940002,39.198421,61.799999,65.919998,44.948093,53.490002,116.244507,44.640682,34.609825,60.200001,61.369896,54.66,117.336914,63.700001,58.814823,56.645489,204.550003,112.760002,152.069626,34.120052
2018-01-30,68.879997,50.584099,66.04303,80.349998,140.649994,53.121231,265.229462,42.373623,72.930153,46.966988,65.379997,38.890324,61.799999,65.029999,44.400551,52.82,115.495193,44.530903,34.490173,59.560001,60.472534,52.290001,117.207878,62.799999,58.465923,55.747147,202.5,112.099998,151.092453,35.047066
2018-01-31,76.57,49.978718,65.643921,79.0,140.550003,52.982067,260.284912,42.851074,72.880302,46.269703,64.93,38.979774,61.259998,64.650002,44.101891,52.66,113.646866,44.471024,34.540028,59.029999,61.070774,51.849998,121.197853,62.5,58.067177,55.647331,203.850006,111.589996,151.890152,35.236454
